response_set_id,parent_response_set_id,date_time,page,user,branch,desk,library,Contact Type,Contact Type (text),Question Type,Question Type (text),Time Spent in minutes,Comment,Reference   Research Type,Reference   Research Type (text),Reference   Research Type 2,Reference   Research Type 2 (text),Reference   Research Type 3,Reference   Research Type 3 (text)
"130331","","2019-12-04 16:10:41","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","120","Trimming AVIRIS data with ArcMap (files huge so took a long time)","Software help","","Spatial","","",""
"130332","","2019-12-04 16:10:58","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Phone","","Consultation","","10","Tidytext with R","Software help","","","","",""
"130335","","2019-12-04 17:23:15","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","10","finding a hard drive on the computer","Software help","","","","",""
"130336","","2019-12-04 17:44:34","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","30","IRC01 would not accept or read USB. Student assistant and Kristi tried other alternatives but didnt work. shifted students to another computer and filled an ETS ticket.","Software help","","","","",""
"130337","","2019-12-04 17:45:30","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Collab email","","Consultation","","60","Student looking for historical climate data back in the 1930s for Tuolumne area.","Spatial","","Content","","",""
"130338","","2019-12-04 18:58:45","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","15","connecting to a geodatabase on arc map and publishing the map to arc desktop","Software help","","Spatial","","",""
"130339","","2019-12-04 22:31:52","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Personal Email","","Directional / Informational","","10","Statlab hours during finals week. yes we have them.","Statistics","","","","",""
"130359","","2019-12-05 14:38:06","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Consultation","","30","Trying to extract AVIRIS data from polygon. AVIRIS file may be too large to extract by clipmask and erroring out.","Software help","","Spatial","","",""
"130364","","2019-12-05 16:14:53","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Phone","","Reference / Research Assistance","","10","How to automatize webscraping instead of using tidytext","Software help","","Content","","",""
"130366","","2019-12-05 16:18:02","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Personal Email","","Consultation","","20","Looking for AVIRIS flightpath metadata","Spatial","","Content","","",""
"130369","","2019-12-05 16:54:02","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Reference / Research Assistance","","10","Used raster to polygon but layer not showing up. For whatever reason, datum for polygon was changed to NAD83 while everything else is WGS84. Changed projection for this layer and it showed up.","Software help","","Spatial","","",""
"130371","","2019-12-05 19:44:03","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","8","questions about crimson hexagon and datastream","Statistics","","","","",""
"130372","","2019-12-05 19:44:10","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","","","","","","","",""
"130408","","2019-12-06 13:43:55","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","Asking if collab hours change for finals week","Other","","","","",""
"130438","","2019-12-07 16:56:14","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","10","Collab user could not transfer files from an external hard drive to the lab computer. After trying two different computers and testing USB ports, he realized it was something with his hard drive","Other","","","","",""
"130486","","2019-12-09 18:35:34","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Consultation","","120","UC Cultural Atlas with Professor Kim Yasuda","Spatial","","","","",""
"130505","","2019-12-10 12:04:59","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","please go to services desk for whiteboard markereserasers","Other","","","","",""
"130506","","2019-12-10 12:05:57","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","5","hours are 12N  8PM mon thurs, 12N  5PM fri and sat","Other","Hours","","","",""
"130507","","2019-12-10 12:06:26","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Consultation","","60","Round 3 of cropping AVIRIS data. Attempting to use R","Software help","","Spatial","","",""
"130569","","2019-12-11 13:47:13","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","","Wanted to know if students could use oculus sets","","","","","",""
"130572","","2019-12-11 15:44:01","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","In Person","","Directional / Informational","","","","","","","","",""
"130641","","2019-12-19 11:38:37","Interdisciplinary Researc","RefBuddy","Interdisciplinary Research Collaboratory","Interdisciplinary Research Collaboratory Desk","University of California, Santa Barbara","Phone","","Reference / Research Assistance","","10","Called for personal and departmental arcmap license","Software help","","Spatial","","",""
